id,generation_id,name,engine_type,engine_code,displacement_cc,horsepower,torque_nm,transmission,drive_type,market
kia_rio_yb_1.4_crdi_isg_110,kia_rio_yb,1.4 CRDi ISG (110 PS),diesel,U2,1396.0,110,280.0,manual,FWD,UK
kia_rio_sk3_1.0_t_gdi_mhev_6mt,kia_rio_sk3,1.0 T-GDi MHEV 100 PS 6MT,mild-hybrid,G3LE,998.0,100,172.0,manual,FWD,UK
kia_rio_sk3_1.0_t_gdi_mhev_6itg,kia_rio_sk3,1.0 T-GDi MHEV 100 PS 7DCT,mild-hybrid,G3LE,998.0,100,172.0,auto,FWD,UK
kia_rio_sk3_1.2_mpi_6mt,kia_rio_sk3,1.2 MPi 84 PS 6MT,gasoline,Kappa II,1248.0,84,118.0,manual,FWD,UK
kia_picanto_sa_1.0_mpi,kia_picanto_sa,1.0 MPI,gasoline,G3LA,998.0,67,93.0,manual,FWD,UK
kia_picanto_sa_1.2_mpi,kia_picanto_sa,1.2 MPI,gasoline,G4LA,1248.0,84,122.0,manual,FWD,UK
kia_picanto_sa_1.0_t_gdi,kia_picanto_sa,1.0 T-GDI,gasoline,G3LE,998.0,100,172.0,manual,FWD,UK
kia_picanto_ba_1.0_mpi,kia_picanto_ba,1.0 MPI,gasoline,G3LA,998.0,67,93.0,manual,FWD,UK
kia_picanto_ba_1.2_mpi,kia_picanto_ba,1.2 MPI,gasoline,G4LA,1248.0,84,122.0,manual,FWD,UK
kia_picanto_ba_1.0_t-gdi,kia_picanto_ba,1.0 T-GDI,gasoline,G3LE,998.0,100,172.0,manual,FWD,UK
kia_picanto_ta_1.0_mpi,kia_picanto_ta,1.0 MPI,gasoline,G3LA,998.0,66,93.0,manual,FWD,UK
kia_picanto_ta_1.2_mpi,kia_picanto_ta,1.2 MPI,gasoline,G4LA,1248.0,83,120.0,manual,FWD,UK
kia_picanto_ta_1.0_t_gdi,kia_picanto_ta,1.0 T-GDI,gasoline,G3LE,998.0,100,172.0,manual,FWD,UK
kia_picanto_ja_1.0_mpi,kia_picanto_ja,1.0 MPI,gasoline,G3LA,998.0,67,93.0,manual,FWD,UK
kia_picanto_ja_1.2_mpi,kia_picanto_ja,1.2 MPI,gasoline,Kappa II,1248.0,84,122.0,manual,FWD,UK
kia_picanto_ja_1.0_t_gdi,kia_picanto_ja,1.0 T-GDI,gasoline,G3LC,998.0,100,172.0,manual,FWD,UK
kia_picanto_jb_1.0_se,kia_picanto_jb,1.0 SE,gasoline,G3LA,998.0,65,93.0,manual,FWD,UK
kia_picanto_jb_1.2_ex,kia_picanto_jb,1.2 EX,gasoline,G4HG,1248.0,85,121.0,manual,FWD,UK
kia_cee_d_jd_1.4_cvvt,kia_cee_d_jd,1.4 CVVT,gasoline,G4FA,1368.0,100,137.0,manual,FWD,UK
kia_cee_d_jd_1.6_gdi,kia_cee_d_jd,1.6 GDI,gasoline,G4FD,1591.0,135,165.0,manual,FWD,UK
kia_cee_d_jd_1.6_gdi_auto,kia_cee_d_jd,1.6 GDI Auto,gasoline,G4FD,1591.0,135,165.0,auto,FWD,UK
kia_cee_d_jd_1.6_crdi,kia_cee_d_jd,1.6 CRDi,diesel,D4FB,1582.0,115,260.0,manual,FWD,UK
kia_cee_d_jd_1.6_crdi_auto,kia_cee_d_jd,1.6 CRDi Auto,diesel,D4FB,1582.0,115,280.0,auto,FWD,UK
kia_cee_d_jd_1.6_crdi_eco_dynamics,kia_cee_d_jd,1.6 CRDi EcoDynamics,diesel,D4FB,1582.0,115,260.0,manual,FWD,UK
kia_cee_d_jd_2.0_crdi,kia_cee_d_jd,2.0 CRDi,diesel,D4EA,1967.0,140,320.0,manual,FWD,UK
kia_cee_d_jd_2.0_crdi_auto,kia_cee_d_jd,2.0 CRDi Auto,diesel,D4EA,1967.0,140,320.0,auto,FWD,UK
kia_cee_d_jd_1.4_t_gdi,kia_cee_d_jd,1.4 T-GDI,gasoline,G4LD,1353.0,120,202.0,manual,FWD,UK
kia_cee_d_jd_1.4_t_gdi_auto,kia_cee_d_jd,1.4 T-GDI Auto,gasoline,G4LD,1353.0,120,202.0,auto,FWD,UK
kia_cee_d_jd_1.6_t_gdi,kia_cee_d_jd,1.6 T-GDI,gasoline,G4FJ,1580.0,177,265.0,manual,FWD,UK
kia_cee_d_jd_1.6_t_gdi_auto,kia_cee_d_jd,1.6 T-GDI Auto,gasoline,G4FJ,1580.0,177,265.0,auto,FWD,UK
kia_cee_d_jd_1.6_crdi_eco_dynamics_7dct,kia_cee_d_jd,1.6 CRDi EcoDynamics 7DCT,diesel,D4FB,1582.0,115,280.0,auto,FWD,UK
kia_cee_d_jd_1.6_crdi_7dct,kia_cee_d_jd,1.6 CRDi 7DCT,diesel,D4FB,1582.0,115,280.0,auto,FWD,UK
kia_cee_d_cd_1.4_cvvt,kia_cee_d_cd,1.4 CVVT,gasoline,G4FA,1396.0,100,137.0,manual,FWD,UK
kia_cee_d_cd_1.6_gdi,kia_cee_d_cd,1.6 GDI,gasoline,G4FD,1591.0,135,165.0,manual|auto,FWD,UK
kia_cee_d_cd_1.6_t_gdi,kia_cee_d_cd,1.6 T-GDI,gasoline,G4FJ,1591.0,201,265.0,manual|auto,FWD,UK
kia_cee_d_cd_1.4_crdi,kia_cee_d_cd,1.4 CRDi,diesel,D4FC,1396.0,90,200.0,manual,FWD,UK
kia_cee_d_cd_1.6_crdi,kia_cee_d_cd,1.6 CRDi,diesel,D4FB,1582.0,110,260.0,manual|auto,FWD,UK
kia_cee_d_cd_1.6_crdi_136,kia_cee_d_cd,1.6 CRDi (136 PS),diesel,D4FB,1582.0,136,300.0,manual|auto,FWD,UK
kia_cee_d_cd_2.0_crdi,kia_cee_d_cd,2.0 CRDi,diesel,D4EA,1997.0,128,300.0,manual|auto,FWD,UK
kia_cee_d_cd_2.0_crdi_160,kia_cee_d_cd,2.0 CRDi (160 PS),diesel,D4EA,1997.0,160,340.0,manual|auto,FWD,UK
kia_cee_d_ed_1.4_cvvt,kia_cee_d_ed,1.4 CVVT,gasoline,G4J,1396.0,109,137.0,manual,FWD,UK
kia_cee_d_ed_1.6_cvvt,kia_cee_d_ed,1.6 CVVT,gasoline,G4FC,1591.0,122,157.0,manual|auto,FWD,UK
kia_cee_d_ed_2.0_cvvt,kia_cee_d_ed,2.0 CVVT,gasoline,G4KD,1998.0,143,186.0,manual|auto,FWD,UK
kia_cee_d_ed_1.6_crdi,kia_cee_d_ed,1.6 CRDi,diesel,D4FB,1582.0,90,235.0,manual,FWD,UK
kia_cee_d_ed_1.6_crdi_vgt,kia_cee_d_ed,1.6 CRDi VGT,diesel,D4FB,1582.0,115,260.0,manual|auto,FWD,UK
kia_cee_d_ed_2.0_crdi,kia_cee_d_ed,2.0 CRDi,diesel,D4EA,1991.0,136,304.0,manual|auto,FWD,UK
kia_ceed_jd_1.4_t-gdi_100ps,kia_ceed_jd,1.4 T-GDI 100PS,gasoline,G4LD,1353.0,100,242.0,manual,FWD,UK
kia_ceed_jd_1.4_t-gdi_140ps,kia_ceed_jd,1.4 T-GDI 140PS,gasoline,G4LD,1353.0,140,242.0,manual,FWD,UK
kia_ceed_jd_1.6_crdi_115ps,kia_ceed_jd,1.6 CRDi 115PS,diesel,U2,1580.0,115,280.0,manual,FWD,UK
kia_ceed_jd_1.6_crdi_136ps,kia_ceed_jd,1.6 CRDi 136PS,diesel,U2,1580.0,136,300.0,manual,FWD,UK
kia_ceed_jd_1.0_t-gdi_100ps,kia_ceed_jd,1.0 T-GDI 100PS,gasoline,Kappa,998.0,100,172.0,manual,FWD,UK
kia_ceed_jd_1.4_mpi_100ps,kia_ceed_jd,1.4 MPI 100PS,gasoline,Gamma,1368.0,100,132.0,manual,FWD,UK
kia_ceed_jd_1.6_t-gdi_204ps,kia_ceed_jd,1.6 T-GDI 204PS (GT),gasoline,G4FJ,1591.0,204,265.0,manual,FWD,UK
kia_ceed_jd_1.6_crdi_136ps_7dct,kia_ceed_jd,1.6 CRDi 136PS (7DCT),diesel,U2,1580.0,136,300.0,auto,FWD,UK
kia_ceed_jd_1.6_crdi_115ps_7dct,kia_ceed_jd,1.6 CRDi 115PS (7DCT),diesel,U2,1580.0,115,280.0,auto,FWD,UK
kia_ceed_jd_1.4_t-gdi_140ps_7dct,kia_ceed_jd,1.4 T-GDI 140PS (7DCT),gasoline,G4LD,1353.0,140,242.0,auto,FWD,UK
kia_ceed_jd_1.6_t-gdi_204ps_7dct,kia_ceed_jd,1.6 T-GDI 204PS (GT 7DCT),gasoline,G4FJ,1591.0,204,265.0,auto,FWD,UK
kia_ceed_jd_1.6_crdi_128ps,kia_ceed_jd,1.6 CRDi 128PS,diesel,U2,1580.0,128,280.0,manual,FWD,UK
kia_ceed_jd_1.6_crdi_128ps_7dct,kia_ceed_jd,1.6 CRDi 128PS (7DCT),diesel,U2,1580.0,128,280.0,auto,FWD,UK
kia_ceed_jd_1.0_t-gdi_120ps,kia_ceed_jd,1.0 T-GDI 120PS,gasoline,Kappa,998.0,120,172.0,manual,FWD,UK
kia_ceed_jd_1.0_t-gdi_120ps_7dct,kia_ceed_jd,1.0 T-GDI 120PS (7DCT),gasoline,Kappa,998.0,120,172.0,auto,FWD,UK
kia_ceed_jd_1.6_crdi_136ps_mild_hybrid,kia_ceed_jd,1.6 CRDi 136PS Mild Hybrid (48V),diesel,U2,1580.0,136,320.0,manual,FWD,UK
kia_ceed_jd_1.6_crdi_136ps_mild_hybrid_7dct,kia_ceed_jd,1.6 CRDi 136PS Mild Hybrid (48V) 7DCT,diesel,U2,1580.0,136,320.0,auto,FWD,UK
kia_ceed_jd_1.5_t-gdi_160ps_mild_hybrid,kia_ceed_jd,1.5 T-GDi 160PS Mild Hybrid (48V),gasoline,Smartstream,1482.0,160,253.0,manual,FWD,UK
kia_ceed_jd_1.5_t-gdi_160ps_mild_hybrid_7dct,kia_ceed_jd,1.5 T-GDi 160PS Mild Hybrid (48V) 7DCT,gasoline,Smartstream,1482.0,160,253.0,auto,FWD,UK
kia_ceed_jd_1.5_t-gdi_160ps_mild_hybrid_6dct,kia_ceed_jd,1.5 T-GDi 160PS Mild Hybrid (48V) 6DCT,gasoline,Smartstream,1482.0,160,253.0,manual,FWD,UK
kia_ceed_jd_1.6_crdi_115ps_mild_hybrid,kia_ceed_jd,1.6 CRDi 115PS Mild Hybrid (48V),diesel,U2,1580.0,115,280.0,manual,FWD,UK
kia_ceed_jd_1.6_crdi_115ps_mild_hybrid_7dct,kia_ceed_jd,1.6 CRDi 115PS Mild Hybrid (48V) 7DCT,diesel,U2,1580.0,115,280.0,auto,FWD,UK
kia_ceed_cd_1.0_t_gdi_mhd,kia_ceed_cd,1.0 T-GDi MHD,gasoline,G3LC,998.0,120,172.0,manual,FWD,UK
kia_ceed_cd_1.4_t_gdi,kia_ceed_cd,1.4 T-GDi,gasoline,Kappa G4LD,1353.0,140,242.0,manual|auto,FWD,UK
kia_ceed_cd_1.5_t_gdi_mhd,kia_ceed_cd,1.5 T-GDi MHD,gasoline,Smartstream G15T,1482.0,160,253.0,manual|auto,FWD,UK
kia_ceed_cd_1.6_crdi_mhd,kia_ceed_cd,1.6 CRDi MHD,diesel,Smartstream D16E,1580.0,115,280.0,manual|auto,FWD,UK
kia_ceed_cd_1.6_crdi_mhd_136,kia_ceed_cd,1.6 CRDi MHD (136 PS),diesel,Smartstream D16E,1580.0,136,320.0,manual|auto,FWD,UK
kia_ceed_cd_1.6_t_gdi_gt,kia_ceed_cd,1.6 T-GDi GT,gasoline,G4FJ,1591.0,204,265.0,manual|auto,FWD,UK
kia_ceed_cd_1.5_t_gdi_phev,kia_ceed_cd,1.5 T-GDi PHEV,hybrid,Smartstream G15T,1482.0,141,265.0,auto,FWD,UK
kia_ceed_ed_1.4_cvvt,kia_ceed_ed,1.4 CVVT,gasoline,G4J,1396.0,108,137.0,manual,FWD,UK
kia_ceed_ed_1.6_cvvt,kia_ceed_ed,1.6 CVVT,gasoline,G4FC,1591.0,121,157.0,manual|auto,FWD,UK
kia_ceed_ed_2.0_cvvt,kia_ceed_ed,2.0 CVVT,gasoline,G4GC,1998.0,141,186.0,manual|auto,FWD,UK
kia_ceed_ed_1.6_crdi,kia_ceed_ed,1.6 CRDi,diesel,D4FB,1582.0,90,235.0,manual,FWD,UK
kia_ceed_ed_1.6_crdi_vgt,kia_ceed_ed,1.6 CRDi VGT,diesel,D4FB,1582.0,113,260.0,manual|auto,FWD,UK
kia_ceed_ed_2.0_crdi,kia_ceed_ed,2.0 CRDi,diesel,D4EA,1991.0,139,304.0,manual|auto,FWD,UK
kia_sportage_km_2004_2010_20_l_petrol,kia_sportage_km_2004_2010,2.0L Petrol,gasoline,G4GC,1975.0,112,186.0,manual|automatic,FWD|AWD,UK
kia_sportage_km_2004_2010_2_0_crdi_diesel,kia_sportage_km_2004_2010,2.0 CRDi Diesel,diesel,D4EA,1991.0,112,250.0,manual|automatic,FWD|AWD,UK
kia_sportage_km_2004_2010_2_0_crdi_vgt_diesel,kia_sportage_km_2004_2010,2.0 CRDi VGT Diesel,diesel,D4EA-F,1991.0,136,304.0,manual|automatic,FWD|AWD,UK
kia_sportage_km_2004_2010_2_7_v6_petrol,kia_sportage_km_2004_2010,2.7L V6 Petrol,gasoline,G6BA,2656.0,175,245.0,automatic,AWD,UK
kia_sportage_km_2004_2010_20_crdi_2wd,kia_sportage_2004_2010,2.0 CRDi (112 PS) 2WD,diesel,D4EA,1991.0,112,255.0,manual,FWD,UK
kia_sportage_km_2004_2010_20_crdi_4wd,kia_sportage_2004_2010,2.0 CRDi (112 PS) 4WD,diesel,D4EA,1991.0,112,255.0,manual,AWD,UK
kia_sportage_km_2004_2010_20_crdi_vgt_2wd,kia_sportage_2004_2010,2.0 CRDi VGT (136 PS) 2WD,diesel,D4EA-F,1991.0,136,304.0,manual,FWD,UK
kia_sportage_km_2004_2010_20_crdi_vgt_4wd,kia_sportage_2004_2010,2.0 CRDi VGT (136 PS) 4WD,diesel,D4EA-F,1991.0,136,304.0,manual,AWD,UK
kia_sportage_km_2004_2010_27_crdi_4wd,kia_sportage_2004_2010,2.7 CRDi (168 PS) 4WD,diesel,D6EA,2697.0,168,353.0,auto,AWD,UK
kia_sportage_km_2004_2010_20_i_2wd,kia_sportage_2004_2010,2.0i (112 PS) 2WD,gasoline,G4GC,1975.0,112,186.0,manual,FWD,UK
kia_sportage_km_2004_2010_20_i_4wd,kia_sportage_2004_2010,2.0i (112 PS) 4WD,gasoline,G4GC,1975.0,112,186.0,manual,AWD,UK
kia_sportage_km_2004_2010_27_v6_i_4wd,kia_sportage_2004_2010,2.7 V6 (177 PS) 4WD,gasoline,G6BA,2697.0,177,261.0,auto,AWD,UK
kia_sportage_sl_2010_2016_20_crdi_2wd,kia_sportage_sl_2010_2016,2.0 CRDi 2WD,diesel,D4HA,1995.0,136,319.0,manual,FWD,UK
kia_sportage_sl_2010_2016_20_crdi_awd,kia_sportage_sl_2010_2016,2.0 CRDi AWD,diesel,D4HA,1995.0,136,319.0,manual,AWD,UK
kia_sportage_sl_2010_2016_20_crdi_auto_awd,kia_sportage_sl_2010_2016,2.0 CRDi Auto AWD,diesel,D4HA,1995.0,136,319.0,auto,AWD,UK
kia_sportage_sl_2010_2016_20_gdi_awd,kia_sportage_sl_2010_2016,2.0 GDi AWD,gasoline,G4KD,1998.0,163,197.0,manual,AWD,UK
kia_sportage_sl_2010_2016_17_crdi_2wd,kia_sportage_sl_2010_2016,1.7 CRDi 2WD,diesel,D4FD,1685.0,116,260.0,manual,FWD,UK
kia_sportage_sl_2010_2016_20_crdi_184_awd,kia_sportage_sl_2010_2016,2.0 CRDi 184 AWD,diesel,D4HA,1995.0,184,392.0,manual,AWD,UK
kia_sportage_sl_2010_2016_20_crdi_184_auto_awd,kia_sportage_sl_2010_2016,2.0 CRDi 184 Auto AWD,diesel,D4HA,1995.0,184,392.0,auto,AWD,UK
kia_sportage_sl_2010_2016_20_gdi_auto_awd,kia_sportage_sl_2010_2016,2.0 GDi Auto AWD,gasoline,G4KD,1998.0,163,197.0,auto,AWD,UK
kia_sportage_sl_2010_2016_16_gdi_2wd,kia_sportage_sl_2010_2016,1.6 GDi 2WD,gasoline,G4FD,1591.0,135,165.0,manual,FWD,UK
kia_sportage_sl_2010_2016_16_gdi_isg_2wd,kia_sportage_sl_2010_2016,1.6 GDi ISG 2WD,gasoline,G4FD,1591.0,135,165.0,manual,FWD,UK
kia_sportage_ql_2016_2018_1.6_gdi_manual,kia_sportage_ql_2015_2021,1.6 GDi,gasoline,G4FD,1591.0,130,161.0,manual,FWD,UK
kia_sportage_ql_2016_2018_1.6_gdi_auto,kia_sportage_ql_2015_2021,1.6 GDi Auto,gasoline,G4FD,1591.0,130,161.0,auto,FWD,UK
kia_sportage_ql_2016_2018_1.6_t_gdi_manual,kia_sportage_ql_2015_2021,1.6 T-GDi,gasoline,G4FJ,1591.0,175,265.0,manual,AWD,UK
kia_sportage_ql_2016_2018_1.6_t_gdi_auto,kia_sportage_ql_2015_2021,1.6 T-GDi Auto,gasoline,G4FJ,1591.0,175,265.0,auto,AWD,UK
kia_sportage_ql_2016_2018_2.0_gdi_manual,kia_sportage_ql_2015_2021,2.0 GDi,gasoline,G4NC,1999.0,164,205.0,manual,FWD,UK
kia_sportage_ql_2016_2018_2.0_gdi_auto,kia_sportage_ql_2015_2021,2.0 GDi Auto,gasoline,G4NC,1999.0,164,205.0,auto,AWD,UK
kia_sportage_ql_2016_2018_1.7_crdi_manual,kia_sportage_ql_2015_2021,1.7 CRDi,diesel,D4FD,1685.0,114,280.0,manual,FWD,UK
kia_sportage_ql_2016_2018_2.0_crdi_manual_136,kia_sportage_ql_2015_2021,2.0 CRDi (136 PS),diesel,D4KD,1995.0,136,373.0,manual,FWD,UK
kia_sportage_ql_2016_2018_2.0_crdi_auto_136,kia_sportage_ql_2015_2021,2.0 CRDi Auto (136 PS),diesel,D4KD,1995.0,136,373.0,auto,AWD,UK
kia_sportage_ql_2016_2018_2.0_crdi_manual_182,kia_sportage_ql_2015_2021,2.0 CRDi (182 PS),diesel,D4KH,1995.0,182,400.0,manual,AWD,UK
kia_sportage_ql_2016_2018_2.0_crdi_auto_182,kia_sportage_ql_2015_2021,2.0 CRDi Auto (182 PS),diesel,D4KH,1995.0,182,400.0,auto,AWD,UK
kia_sportage_ql_2018_2021_1.6_gdi_manual,kia_sportage_ql_2015_2021,1.6 GDi (Facelift),gasoline,G4FD,1591.0,130,161.0,manual,FWD,UK
kia_sportage_ql_2018_2021_1.6_t_gdi_auto_7dct,kia_sportage_ql_2015_2021,1.6 T-GDi Auto 7DCT,gasoline,G4FJ,1591.0,175,265.0,auto,AWD,UK
kia_sportage_ql_2018_2021_1.6_crdi_manual,kia_sportage_ql_2015_2021,1.6 CRDi,diesel,D4FE,1598.0,114,280.0,manual,FWD,UK
kia_sportage_ql_2018_2021_1.6_crdi_auto_7dct,kia_sportage_ql_2015_2021,1.6 CRDi Auto 7DCT,diesel,D4FE,1598.0,114,280.0,auto,FWD,UK
kia_sportage_ql_2018_2021_2.0_crdi_auto_8at,kia_sportage_ql_2015_2021,2.0 CRDi Auto 8AT,diesel,D4KH,1995.0,182,400.0,auto,AWD,UK
kia_sportage_ql_2018_2021_2.0_crdi_mild_hybrid_auto_8at,kia_sportage_ql_2015_2021,2.0 CRDi MHEV Auto 8AT,diesel,D4KH,1995.0,182,400.0,auto,AWD,UK
kia_sportage_nq5_1_6_t_gdi_mhev_150,kia_sportage_nq5,1.6 T-GDi MHEV 150,gasoline,G4FT,1598.0,150,265.0,manual,FWD,UK
kia_sportage_nq5_1_6_t_gdi_mhev_180,kia_sportage_nq5,1.6 T-GDi MHEV 180,gasoline,G4FT,1598.0,180,265.0,auto,AWD,UK
kia_sportage_nq5_1_6_t_gdi_hev_230,kia_sportage_nq5,1.6 T-GDi HEV 230,hybrid,G4FT,1598.0,230,350.0,auto,FWD,UK
kia_sportage_nq5_1_6_t_gdi_phev_265,kia_sportage_nq5,1.6 T-GDi PHEV 265,hybrid,G4FT,1598.0,265,350.0,auto,AWD,UK
kia_sportage_nq5_1_6_crdi_mhev_115,kia_sportage_nq5,1.6 CRDi MHEV 115,diesel,D4FE,1598.0,115,280.0,manual,FWD,UK
kia_sportage_nq5_1_6_crdi_mhev_136,kia_sportage_nq5,1.6 CRDi MHEV 136,diesel,D4FE,1598.0,136,320.0,auto,FWD,UK
kia_sportage_nq5_2_0_crdi_185,kia_sportage_nq5,2.0 CRDi 185,diesel,D4HD,1998.0,185,416.0,auto,AWD,UK
kia_sorento_2002_2009_25_crdi_140,kia_sorento_2002_2009,2.5 CRDi 140,diesel,D4CB,2497.0,140,343.0,manual|auto,RWD|AWD,UK
kia_sorento_2002_2009_25_crdi_170,kia_sorento_2002_2009,2.5 CRDi 170,diesel,D4CB,2497.0,170,363.0,manual|auto,RWD|AWD,UK
kia_sorento_2002_2009_35_v6,kia_sorento_2002_2009,3.5 V6,gasoline,G6BA,3497.0,194,300.0,auto,AWD,UK
kia_sorento_2009_2014_22_crdi_175,kia_sorento_2009_2014,2.2 CRDi 175,diesel,D4HB,2199.0,175,402.0,manual|auto,AWD,UK
kia_sorento_2009_2014_22_crdi_200,kia_sorento_2009_2014,2.2 CRDi 200,diesel,D4HB,2199.0,200,441.0,manual|auto,AWD,UK
kia_sorento_2009_2014_24_gdi,kia_sorento_2009_2014,2.4 GDi,gasoline,Theta II G4KJ,2359.0,174,229.0,manual|auto,AWD,UK
kia_sorento_2014_2020_22_crdi_185,kia_sorento_2014_2020,2.2 CRDi 185,diesel,D4HB,2199.0,185,402.0,manual|auto,AWD,UK
kia_sorento_2014_2020_24_gdi,kia_sorento_2014_2020,2.4 GDi,gasoline,G4KJ,2359.0,185,241.0,auto,AWD,UK
kia_sorento_2020_present_16_t_gdi_phev,kia_sorento_2020_present,1.6 T-GDi PHEV,hybrid,Smartstream G4LE,1598.0,261,350.0,auto,AWD,UK
kia_sorento_2020_present_16_t_gdi_mhev,kia_sorento_2020_present,1.6 T-GDi MHEV,hybrid,Smartstream G4LE,1598.0,230,350.0,auto,AWD,UK
kia_sorento_2020_present_22_crdi_mhev,kia_sorento_2020_present,2.2 CRDi MHEV,hybrid,Smartstream D43AA,2151.0,194,440.0,auto,AWD,UK
kia_sorento_2009_2015_2.2_CRDi_AWD_Manual,kia_sorento_2009_2015,2.2 CRDi AWD Manual,diesel,D4HB,2199.0,197,436.0,manual,AWD,UK
kia_sorento_2009_2015_2.2_CRDi_AWD_Automatic,kia_sorento_2009_2015,2.2 CRDi AWD Automatic,diesel,D4HB,2199.0,197,436.0,auto,AWD,UK
kia_sorento_2009_2015_2.4_GDi_AWD_Automatic,kia_sorento_2009_2015,2.4 GDi AWD Automatic,gasoline,G4KE,2359.0,172,227.0,auto,AWD,UK
kia_sorento_2009_2015_2.4_CVVL_AWD_Automatic,kia_sorento_2009_2015,2.4 CVVL AWD Automatic,gasoline,G4KJ,2359.0,185,241.0,auto,AWD,UK
kia_sorento_2009_2015_2.2_CRDi_AWD_Manual_Low_Power,kia_sorento_2009_2015,2.2 CRDi AWD Manual (Low Power),diesel,D4HB,2199.0,177,383.0,manual,AWD,UK
kia_sorento_2009_2015_2.2_CRDi_AWD_Automatic_Low_Power,kia_sorento_2009_2015,2.2 CRDi AWD Automatic (Low Power),diesel,D4HB,2199.0,177,383.0,auto,AWD,UK
kia_sorento_2014_2021_22_diesel,kia_sorento_2014_2021,2.2 CRDi,diesel,EN,2199.0,200,441.0,manual|auto,AWD,UK
kia_sorento_2014_2021_24_gasoline,kia_sorento_2014_2021,2.4 GDi,gasoline,Theta II,2359.0,185,241.0,auto,AWD,UK
kia_sorento_2020_present_16_t_gdi_hev,kia_sorento_2020_present,1.6 T-GDi HEV,hybrid,Smartstream G1.6 T-GDi,1598.0,230,350.0,auto,AWD,UK
kia_sorento_2020_present_22_crdi,kia_sorento_2020_present,2.2 CRDi,diesel,Smartstream D2.2,2151.0,194,440.0,auto,AWD,UK
kia_stinger_2018_20_t_gdi_rwd,kia_stinger_2018,2.0 T-GDI RWD,gasoline,G4KL,1998.0,252,353.0,auto,RWD,UK
kia_stinger_2018_20_t_gdi_awd,kia_stinger_2018,2.0 T-GDI AWD,gasoline,G4KL,1998.0,252,353.0,auto,AWD,UK
kia_stinger_2018_33_t_gdi_gt_rwd,kia_stinger_2018,3.3 T-GDI GT RWD,gasoline,G6DP,3346.0,365,510.0,auto,RWD,UK
kia_stinger_2018_33_t_gdi_gt_awd,kia_stinger_2018,3.3 T-GDI GT AWD,gasoline,G6DP,3346.0,365,510.0,auto,AWD,UK
kia_stinger_2018_22_crdi_rwd,kia_stinger_2018,2.2 CRDi RWD,diesel,D4FE,2199.0,197,440.0,auto,RWD,UK
kia_stinger_2018_22_crdi_awd,kia_stinger_2018,2.2 CRDi AWD,diesel,D4FE,2199.0,197,440.0,auto,AWD,UK
kia_stinger_2021_20_t_gdi_rwd_facelift,kia_stinger_2018,2.0 T-GDI RWD (Facelift),gasoline,G4KL,1998.0,252,353.0,auto,RWD,UK
kia_stinger_2021_20_t_gdi_awd_facelift,kia_stinger_2018,2.0 T-GDI AWD (Facelift),gasoline,G4KL,1998.0,252,353.0,auto,AWD,UK
kia_stinger_2021_33_t_gdi_gt_rwd_facelift,kia_stinger_2018,3.3 T-GDI GT RWD (Facelift),gasoline,G6DP,3346.0,370,530.0,auto,RWD,UK
kia_stinger_2021_33_t_gdi_gt_awd_facelift,kia_stinger_2018,3.3 T-GDI GT AWD (Facelift),gasoline,G6DP,3346.0,370,530.0,auto,AWD,UK
kia_stinger_2017_20_gt_line_20t_rwd,kia_stinger_2017,2.0 GT-Line (RWD),gasoline,Theta II T-GDi,1998.0,252,353.0,auto,RWD,UK
kia_stinger_2017_20_gt_line_20t_awd,kia_stinger_2017,2.0 GT-Line (AWD),gasoline,Theta II T-GDi,1998.0,252,353.0,auto,AWD,UK
kia_stinger_2017_20_gt_20t_rwd,kia_stinger_2017,2.0 GT (RWD),gasoline,Theta II T-GDi,1998.0,252,353.0,auto,RWD,UK
kia_stinger_2017_20_gt_20t_awd,kia_stinger_2017,2.0 GT (AWD),gasoline,Theta II T-GDi,1998.0,252,353.0,auto,AWD,UK
kia_stinger_2017_33_gt_rwd,kia_stinger_2017,3.3 GT (RWD),gasoline,Lambda II T-GDi,3346.0,365,510.0,auto,RWD,UK
kia_stinger_2017_33_gt_awd,kia_stinger_2017,3.3 GT (AWD),gasoline,Lambda II T-GDi,3346.0,365,510.0,auto,AWD,UK
kia_stinger_2017_22_crdi_rwd,kia_stinger_2017,2.2 CRDi (RWD),diesel,R2,2199.0,197,441.0,auto,RWD,UK
kia_stinger_2017_22_crdi_awd,kia_stinger_2017,2.2 CRDi (AWD),diesel,R2,2199.0,197,441.0,auto,AWD,UK
kia_stinger_2021_20_gt_line_t_gdi_rwd,kia_stinger_2021,2.0 GT-Line T-GDi (RWD),gasoline,Theta II T-GDi,1998.0,252,353.0,auto,RWD,UK
kia_stinger_2021_20_gt_line_t_gdi_awd,kia_stinger_2021,2.0 GT-Line T-GDi (AWD),gasoline,Theta II T-GDi,1998.0,252,353.0,auto,AWD,UK
kia_stinger_2021_33_gt_rwd,kia_stinger_2021,3.3 GT (RWD),gasoline,Lambda II T-GDi,3346.0,370,530.0,auto,RWD,UK
kia_stinger_2021_33_gt_awd,kia_stinger_2021,3.3 GT (AWD),gasoline,Lambda II T-GDi,3346.0,370,530.0,auto,AWD,UK
kia_stinger_2021_22_crdi_rwd,kia_stinger_2021,2.2 CRDi (RWD),diesel,R2,2199.0,200,440.0,auto,RWD,UK
kia_stinger_2021_22_crdi_awd,kia_stinger_2021,2.2 CRDi (AWD),diesel,R2,2199.0,200,440.0,auto,AWD,UK
